number of steps,time,
1000, 0.000133000000000
Numeric Solution,Exact Solution,Relative Error,
0.419493546773,0.419497035583,8.31665046833E-06
0.418525479659,0.418528960418,8.31665046772E-06
0.417557105587,0.417560578292,8.31665046720E-06
0.416588427609,0.416591892258,8.31665046687E-06
0.415619448744,0.415622905335,8.31665046626E-06
0.414650171985,0.414653620514,8.31665046549E-06
0.413680600292,0.413684040758,8.31665046447E-06
0.412710736598,0.412714168997,8.31665046385E-06
0.411740583803,0.411744008134,8.31665046269E-06
0.410770144784,0.410773561044,8.31665046200E-06
0.409799422383,0.409802830570,8.31665046135E-06
0.408828419419,0.408831819530,8.31665046073E-06
0.407857138680,0.407860530714,8.31665045988E-06
0.406885582928,0.406888966881,8.31665045941E-06
0.405913754895,0.405917130766,8.31665045909E-06
0.404941657290,0.404945025076,8.31665045845E-06
0.403969292790,0.403972652490,8.31665045812E-06
0.402996664050,0.403000015661,8.31665045802E-06
0.402023773696,0.402027117215,8.31665045725E-06
0.401050624328,0.401053959754,8.31665045712E-06
0.400077218522,0.400080545852,8.31665045697E-06
0.399103558825,0.399106878057,8.31665045639E-06
0.398129647762,0.398132958895,8.31665045607E-06
0.397155487832,0.397158790863,8.31665045596E-06
0.396181081508,0.396184376435,8.31665045555E-06
0.395206431240,0.395209718061,8.31665045498E-06
0.394231539452,0.394234818165,8.31665045479E-06
0.393256408546,0.393259679149,8.31665045472E-06
0.392281040897,0.392284303389,8.31665045421E-06
0.391305438860,0.391308693238,8.31665045373E-06
0.390329604765,0.390332851026,8.31665045384E-06
0.389353540917,0.389356779061,8.31665045376E-06
0.388377249601,0.388380479626,8.31665045417E-06
0.387400733078,0.387403954981,8.31665045439E-06
0.386423993586,0.386427207366,8.31665045452E-06
0.385447033343,0.385450238998,8.31665045410E-06
0.384469854541,0.384473052069,8.31665045418E-06
0.383492459355,0.383495648754,8.31665045411E-06
0.382514849934,0.382518031203,8.31665045372E-06
0.381537028408,0.381540201545,8.31665045371E-06
0.380558996886,0.380562161889,8.31665045353E-06
0.379580757455,0.379583914322,8.31665045277E-06
0.378602312182,0.378605460911,8.31665045251E-06
0.377623663113,0.377626803703,8.31665045209E-06
0.376644812273,0.376647944722,8.31665045158E-06
0.375665761668,0.375668885975,8.31665045134E-06
0.374686513285,0.374689629448,8.31665045130E-06
0.373707069088,0.373710177105,8.31665045080E-06
0.372727431025,0.372730530895,8.31665045047E-06
0.371747601023,0.371750692743,8.31665045037E-06
0.370767580988,0.370770664558,8.31665045037E-06
0.369787372812,0.369790448230,8.31665045017E-06
0.368806978362,0.368810045627,8.31665044988E-06
0.367826399492,0.367829458601,8.31665045021E-06
0.366845638035,0.366848688987,8.31665045014E-06
0.365864695805,0.365867738599,8.31665045045E-06
0.364883574599,0.364886609233,8.31665045065E-06
0.363902276196,0.363905302669,8.31665045081E-06
0.362920802358,0.362923820669,8.31665045019E-06
0.361939154829,0.361942164975,8.31665045041E-06
0.360957335335,0.360960337315,8.31665045061E-06
0.359975345585,0.359978339399,8.31665045048E-06
0.358993187272,0.358996172918,8.31665045085E-06
0.358010862072,0.358013839548,8.31665045094E-06
0.357028371643,0.357031340948,8.31665045052E-06
0.356045717628,0.356048678760,8.31665045081E-06
0.355062901653,0.355065854612,8.31665045094E-06
0.354079925328,0.354082870111,8.31665045072E-06
0.353096790246,0.353099726853,8.31665045097E-06
0.352113497986,0.352116426415,8.31665045114E-06
0.351130050111,0.351132970361,8.31665045077E-06
0.350146448166,0.350149360236,8.31665045050E-06
0.349162693684,0.349165597573,8.31665045043E-06
0.348178788181,0.348181683887,8.31665045037E-06
0.347194733158,0.347197620680,8.31665045003E-06
0.346210530102,0.346213409438,8.31665044944E-06
0.345226180483,0.345229051632,8.31665044918E-06
0.344241685759,0.344244548720,8.31665044857E-06
0.343257047371,0.343259902144,8.31665044822E-06
0.342272266749,0.342275113332,8.31665044782E-06
0.341287345306,0.341290183697,8.31665044725E-06
0.340302284442,0.340305114640,8.31665044621E-06
0.339317085542,0.339319907547,8.31665044592E-06
0.338331749979,0.338334563789,8.31665044578E-06
0.337346279111,0.337349084726,8.31665044473E-06
0.336360674284,0.336363471701,8.31665044433E-06
0.335374936828,0.335377726047,8.31665044399E-06
0.334389068062,0.334391849082,8.31665044265E-06
0.333403069292,0.333405842112,8.31665044237E-06
0.332416941809,0.332419706428,8.31665044204E-06
0.331430686894,0.331433443310,8.31665044139E-06
0.330444305812,0.330447054025,8.31665044130E-06
0.329457799819,0.329460539827,8.31665044110E-06
0.328471170155,0.328473901957,8.31665044079E-06
0.327484418050,0.327487141646,8.31665044018E-06
0.326497544721,0.326500260109,8.31665044006E-06
0.325510551373,0.325513258553,8.31665043998E-06
0.324523439199,0.324526138169,8.31665043933E-06
0.323536209380,0.323538900140,8.31665043877E-06
0.322548863086,0.322551545634,8.31665043863E-06
0.321561401474,0.321564075810,8.31665043814E-06
0.320573825691,0.320576491814,8.31665043785E-06
0.319586136872,0.319588794780,8.31665043759E-06
0.318598336140,0.318600985833,8.31665043714E-06
0.317610424608,0.317613066085,8.31665043618E-06
0.316622403376,0.316625036636,8.31665043596E-06
0.315634273537,0.315636898578,8.31665043552E-06
0.314646036168,0.314648652991,8.31665043438E-06
0.313657692339,0.313660300942,8.31665043375E-06
0.312669243109,0.312671843491,8.31665043318E-06
0.311680689524,0.311683281685,8.31665043197E-06
0.310692032623,0.310694616561,8.31665043146E-06
0.309703273432,0.309705849147,8.31665043061E-06
0.308714412968,0.308716980459,8.31665042954E-06
0.307725452237,0.307728011504,8.31665042900E-06
0.306736392237,0.306738943278,8.31665042820E-06
0.305747233954,0.305749776768,8.31665042701E-06
0.304757978366,0.304760512952,8.31665042589E-06
0.303768626438,0.303771152797,8.31665042522E-06
0.302779179130,0.302781697259,8.31665042437E-06
0.301789637389,0.301792147288,8.31665042351E-06
0.300800002153,0.300802503822,8.31665042235E-06
0.299810274353,0.299812767791,8.31665042177E-06
0.298820454908,0.298822940114,8.31665042085E-06
0.297830544729,0.297833021702,8.31665042027E-06
0.296840544718,0.296843013458,8.31665041962E-06
0.295850455769,0.295852916274,8.31665041876E-06
0.294860278764,0.294862731035,8.31665041722E-06
0.293870014581,0.293872458615,8.31665041667E-06
0.292879664084,0.292882099882,8.31665041620E-06
0.291889228132,0.291891655693,8.31665041515E-06
0.290898707575,0.290901126898,8.31665041440E-06
0.289908103253,0.289910514337,8.31665041340E-06
0.288917415999,0.288919818845,8.31665041160E-06
0.287926646638,0.287929041243,8.31665041082E-06
0.286935795986,0.286938182350,8.31665041007E-06
0.285944864850,0.285947242973,8.31665040913E-06
0.284953854031,0.284956223912,8.31665040861E-06
0.283962764321,0.283965125960,8.31665040800E-06
0.282971596504,0.282973949899,8.31665040700E-06
0.281980351356,0.281982696508,8.31665040593E-06
0.280989029647,0.280991366554,8.31665040517E-06
0.279997632136,0.279999960798,8.31665040431E-06
0.279006159578,0.279008479994,8.31665040297E-06
0.278014612719,0.278016924889,8.31665040160E-06
0.277022992297,0.277025296220,8.31665040087E-06
0.276031299044,0.276033594719,8.31665039946E-06
0.275039533683,0.275041821110,8.31665039869E-06
0.274047696931,0.274049976109,8.31665039808E-06
0.273055789498,0.273058060427,8.31665039676E-06
0.272063812087,0.272066074765,8.31665039527E-06
0.271071765392,0.271074019820,8.31665039439E-06
0.270079650103,0.270081896280,8.31665039367E-06
0.269087466902,0.269089704827,8.31665039227E-06
0.268095216463,0.268097446136,8.31665039097E-06
0.267102899456,0.267105120875,8.31665038996E-06
0.266110516541,0.266112729707,8.31665038795E-06
0.265118068373,0.265120273286,8.31665038700E-06
0.264125555603,0.264127752261,8.31665038603E-06
0.263132978871,0.263135167274,8.31665038458E-06
0.262140338813,0.262142518961,8.31665038364E-06
0.261147636060,0.261149807951,8.31665038252E-06
0.260154871233,0.260157034868,8.31665038092E-06
0.259162044951,0.259164200329,8.31665037939E-06
0.258169157823,0.258171304944,8.31665037824E-06
0.257176210456,0.257178349318,8.31665037691E-06
0.256183203447,0.256185334051,8.31665037546E-06
0.255190137390,0.255192259734,8.31665037416E-06
0.254197012871,0.254199126956,8.31665037322E-06
0.253203830471,0.253205936297,8.31665037177E-06
0.252210590767,0.252212688332,8.31665037107E-06
0.251217294327,0.251219383631,8.31665037018E-06
0.250223941716,0.250226022758,8.31665036899E-06
0.249230533492,0.249232606272,8.31665036800E-06
0.248237070207,0.248239134725,8.31665036738E-06
0.247243552409,0.247245608665,8.31665036657E-06
0.246249980641,0.246252028633,8.31665036542E-06
0.245256355437,0.245258395166,8.31665036473E-06
0.244262677330,0.244264708795,8.31665036405E-06
0.243268946846,0.243270970046,8.31665036250E-06
0.242275164505,0.242277179439,8.31665036191E-06
0.241281330822,0.241283337491,8.31665036121E-06
0.240287446308,0.240289444711,8.31665036016E-06
0.239293511468,0.239295501605,8.31665035931E-06
0.238299526802,0.238301508673,8.31665035854E-06
0.237305492807,0.237307466410,8.31665035735E-06
0.236311409971,0.236313375307,8.31665035597E-06
0.235317278781,0.235319235848,8.31665035505E-06
0.234323099717,0.234325048516,8.31665035412E-06
0.233328873255,0.233330813785,8.31665035298E-06
0.232334599866,0.232336532128,8.31665035223E-06
0.231340280017,0.231342204009,8.31665035115E-06
0.230345914169,0.230347829892,8.31665034996E-06
0.229351502780,0.229353410232,8.31665034936E-06
0.228357046303,0.228358945484,8.31665034881E-06
0.227362545185,0.227364436096,8.31665034778E-06
0.226367999871,0.226369882510,8.31665034676E-06
0.225373410799,0.225375285166,8.31665034616E-06
0.224378778405,0.224380644500,8.31665034545E-06
0.223384103119,0.223385960942,8.31665034438E-06
0.222389385368,0.222391234918,8.31665034384E-06
0.221394625573,0.221396466850,8.31665034342E-06
0.220399824154,0.220401657157,8.31665034181E-06
0.219404981522,0.219406806252,8.31665034116E-06
0.218410098089,0.218411914545,8.31665034076E-06
0.217415174260,0.217416982441,8.31665033976E-06
0.216420210435,0.216422010342,8.31665033915E-06
0.215425207014,0.215426998645,8.31665033879E-06
0.214430164389,0.214431947744,8.31665033791E-06
0.213435082950,0.213436858029,8.31665033718E-06
0.212439963083,0.212441729886,8.31665033692E-06
0.211444805169,0.211446563697,8.31665033643E-06
0.210449609588,0.210451359839,8.31665033551E-06
0.209454376714,0.209456118687,8.31665033521E-06
0.208459106916,0.208460840612,8.31665033431E-06
0.207463800563,0.207465525982,8.31665033349E-06
0.206468458018,0.206470175158,8.31665033317E-06
0.205473079640,0.205474788502,8.31665033310E-06
0.204477665785,0.204479366369,8.31665033265E-06
0.203482216807,0.203483909111,8.31665033227E-06
0.202486733054,0.202488417079,8.31665033229E-06
0.201491214872,0.201492890618,8.31665033249E-06
0.200495662603,0.200497330069,8.31665033198E-06
0.199500076587,0.199501735773,8.31665033192E-06
0.198504457158,0.198506108064,8.31665033182E-06
0.197508804648,0.197510447274,8.31665033062E-06
0.196513119387,0.196514753732,8.31665033065E-06
0.195517401701,0.195519027764,8.31665033055E-06
0.194521651910,0.194523269692,8.31665032982E-06
0.193525870335,0.193527479836,8.31665032980E-06
0.192530057292,0.192531658511,8.31665032967E-06
0.191534213093,0.191535806029,8.31665032904E-06
0.190538338048,0.190539922702,8.31665032836E-06
0.189542432463,0.189544008834,8.31665032825E-06
0.188546496643,0.188548064731,8.31665032826E-06
0.187550530887,0.187552090692,8.31665032782E-06
0.186554535493,0.186556087015,8.31665032777E-06
0.185558510757,0.185560053995,8.31665032703E-06
0.184562456969,0.184563991923,8.31665032629E-06
0.183566374418,0.183567901088,8.31665032621E-06
0.182570263390,0.182571781776,8.31665032626E-06
0.181574124169,0.181575634270,8.31665032570E-06
0.180577957035,0.180579458851,8.31665032545E-06
0.179581762264,0.179583255795,8.31665032564E-06
0.178585540132,0.178587025378,8.31665032576E-06
0.177589290911,0.177590767871,8.31665032511E-06
0.176593014870,0.176594483544,8.31665032514E-06
0.175596712275,0.175598172664,8.31665032542E-06
0.174600383391,0.174601835494,8.31665032448E-06
0.173604028479,0.173605472295,8.31665032500E-06
0.172607647798,0.172609083327,8.31665032545E-06
0.171611241603,0.171612668845,8.31665032524E-06
0.170614810148,0.170616229104,8.31665032548E-06
0.169618353685,0.169619764353,8.31665032582E-06
0.168621872462,0.168623274843,8.31665032504E-06
0.167625366725,0.167626760818,8.31665032546E-06
0.166628836718,0.166630222524,8.31665032595E-06
0.165632282682,0.165633660199,8.31665032645E-06
0.164635704856,0.164637074085,8.31665032637E-06
0.163639103477,0.163640464417,8.31665032673E-06
0.162642478778,0.162643831429,8.31665032649E-06
0.161645830991,0.161647175354,8.31665032609E-06
0.160649160346,0.160650496420,8.31665032623E-06
0.159652467070,0.159653794855,8.31665032659E-06
0.158655751388,0.158657070884,8.31665032603E-06
0.157659013523,0.157660324729,8.31665032547E-06
0.156662253695,0.156663556611,8.31665032578E-06
0.155665472123,0.155666766749,8.31665032583E-06
0.154668669023,0.154669955359,8.31665032548E-06
0.153671844608,0.153673122653,8.31665032597E-06
0.152674999090,0.152676268846,8.31665032649E-06
0.151678132681,0.151679394145,8.31665032525E-06
0.150681245586,0.150682498759,8.31665032547E-06
0.149684338011,0.149685582894,8.31665032579E-06
0.148687410161,0.148688646753,8.31665032526E-06
0.147690462237,0.147691690537,8.31665032550E-06
0.146693494438,0.146694714446,8.31665032560E-06
0.145696506962,0.145697718679,8.31665032419E-06
0.144699500004,0.144700703429,8.31665032439E-06
0.143702473758,0.143703668891,8.31665032469E-06
0.142705428416,0.142706615257,8.31665032479E-06
0.141708364168,0.141709542717,8.31665032433E-06
0.140711281202,0.140712451458,8.31665032422E-06
0.139714179703,0.139715341666,8.31665032333E-06
0.138717059856,0.138718213527,8.31665032260E-06
0.137719921843,0.137721067221,8.31665032271E-06
0.136722765845,0.136723902930,8.31665032283E-06
0.135725592040,0.135726720832,8.31665032225E-06
0.134728400607,0.134729521105,8.31665032177E-06
0.133731191719,0.133732303924,8.31665032210E-06
0.132733965550,0.132735069461,8.31665032265E-06
0.131736722273,0.131737817890,8.31665032227E-06
0.130739462056,0.130740549380,8.31665032264E-06
0.129742185070,0.129743264099,8.31665032304E-06
0.128744891479,0.128745962214,8.31665032154E-06
0.127747581450,0.127748643891,8.31665032169E-06
0.126750255145,0.126751309292,8.31665032179E-06
0.125752912727,0.125753958579,8.31665032107E-06
0.124755554356,0.124756591913,8.31665032118E-06
0.123758180190,0.123759209452,8.31665032123E-06
0.122760790386,0.122761811353,8.31665031942E-06
0.121763385100,0.121764397772,8.31665031920E-06
0.120765964486,0.120766968862,8.31665031922E-06
0.119768528695,0.119769524776,8.31665031932E-06
0.118771077880,0.118772065665,8.31665031829E-06
0.117773612188,0.117774591678,8.31665031840E-06
0.116776131768,0.116777102963,8.31665031771E-06
0.115778636767,0.115779599666,8.31665031707E-06
0.114781127330,0.114782081932,8.31665031721E-06
0.113783603599,0.113784549905,8.31665031755E-06
0.112786065717,0.112787003727,8.31665031685E-06
0.111788513825,0.111789443539,8.31665031603E-06
0.110790948062,0.110791869479,8.31665031629E-06
0.109793368565,0.109794281686,8.31665031644E-06
0.108795775472,0.108796680296,8.31665031560E-06
0.107798168917,0.107799065444,8.31665031595E-06
0.106800549035,0.106801437265,8.31665031631E-06
0.105802915957,0.105803795890,8.31665031454E-06
0.104805269815,0.104806141451,8.31665031486E-06
0.103807610739,0.103808474078,8.31665031496E-06
0.102809938857,0.102810793899,8.31665031415E-06
0.101812254297,0.101813101041,8.31665031454E-06
0.100814557185,0.100815395631,8.31665031499E-06
0.0998168476445,0.0998176777932,8.31665031317E-06
0.0988191258004,0.0988199476514,8.31665031350E-06
0.0978213917746,0.0978222053277,8.31665031403E-06
0.0968236456881,0.0968244509432,8.31665031468E-06
0.0958258876609,0.0958266846180,8.31665031402E-06
0.0948281178117,0.0948289064705,8.31665031462E-06
0.0938303362578,0.0938311166184,8.31665031396E-06
0.0928325431158,0.0928333151780,8.31665031323E-06
0.0918347385008,0.0918355022646,8.31665031377E-06
0.0908369225268,0.0908376779920,8.31665031406E-06
0.0898390953067,0.0898398424733,8.31665031320E-06
0.0888412569524,0.0888419958202,8.31665031242E-06
0.0878434075745,0.0878441381435,8.31665031276E-06
0.0868455472826,0.0868462695527,8.31665031305E-06
0.0858476761852,0.0858483901562,8.31665031213E-06
0.0848497943896,0.0848505000616,8.31665031238E-06
0.0838519020023,0.0838525993750,8.31665031287E-06
0.0828539991285,0.0828546882020,8.31665031075E-06
0.0818560858724,0.0818567666465,8.31665031145E-06
0.0808581623373,0.0808588348120,8.31665031184E-06
0.0798602286254,0.0798608928005,8.31665031116E-06
0.0788622848377,0.0788629407132,8.31665031155E-06
0.0778643310745,0.0778649786503,8.31665031198E-06
0.0768663674349,0.0768670067109,8.31665030967E-06
0.0758683940170,0.0758690249932,8.31665031003E-06
0.0748704109182,0.0748710335944,8.31665031053E-06
0.0738724182345,0.0738730326107,8.31665031103E-06
0.0728744160614,0.0728750221375,8.31665031039E-06
0.0718764044931,0.0718770022690,8.31665031116E-06
0.0708783836229,0.0708789730986,8.31665031026E-06
0.0698803535435,0.0698809347188,8.31665030914E-06
0.0688823143462,0.0688828872211,8.31665030982E-06
0.0678842661218,0.0678848306962,8.31665031049E-06
0.0668862089600,0.0668867652338,8.31665030932E-06
0.0658881429496,0.0658886909228,8.31665030849E-06
0.0648900681786,0.0648906078511,8.31665030895E-06
0.0638919847340,0.0638925161057,8.31665030961E-06
0.0628938927021,0.0628944157730,8.31665030814E-06
0.0618957921683,0.0618963069382,8.31665030876E-06
0.0608976832170,0.0608981896859,8.31665030928E-06
0.0598995659319,0.0599000640998,8.31665030607E-06
0.0589014403958,0.0589019302626,8.31665030666E-06
0.0579033066909,0.0579037882564,8.31665030739E-06
0.0569051648982,0.0569056381625,8.31665030616E-06
0.0559070150982,0.0559074800612,8.31665030703E-06
0.0549088573705,0.0549093140321,8.31665030793E-06
0.0539106917938,0.0539111401539,8.31665030479E-06
0.0529125184463,0.0529129585048,8.31665030573E-06
0.0519143374050,0.0519147691620,8.31665030661E-06
0.0509161487466,0.0509165722020,8.31665030763E-06
0.0499179525467,0.0499183677004,8.31665030645E-06
0.0489197488804,0.0489201557322,8.31665030765E-06
0.0479215378217,0.0479219363717,8.31665030646E-06
0.0469233194442,0.0469237096923,8.31665030538E-06
0.0459250938207,0.0459254757668,8.31665030650E-06
0.0449268610231,0.0449272346672,8.31665030790E-06
0.0439286211229,0.0439289864649,8.31665030669E-06
0.0429303741905,0.0429307312304,8.31665030550E-06
0.0419321202959,0.0419324690336,8.31665030685E-06
0.0409338595083,0.0409341999437,8.31665030804E-06
0.0399355918962,0.0399359240293,8.31665030661E-06
0.0389373175275,0.0389376413582,8.31665030802E-06
0.0379390364693,0.0379393519976,8.31665030928E-06
0.0369407487881,0.0369410560139,8.31665030461E-06
0.0359424545497,0.0359427534730,8.31665030589E-06
0.0349441538194,0.0349444444401,8.31665030726E-06
0.0339458466616,0.0339461289797,8.31665030558E-06
0.0329475331403,0.0329478071557,8.31665030741E-06
0.0319492133187,0.0319494790313,8.31665030921E-06
0.0309508872594,0.0309511446692,8.31665030400E-06
0.0299525550244,0.0299528041314,8.31665030597E-06
0.0289542166752,0.0289544574793,8.31665030780E-06
0.0279558722724,0.0279561047736,8.31665030989E-06
0.0269575218764,0.0269577460745,8.31665030811E-06
0.0259591655466,0.0259593814417,8.31665031021E-06
0.0249608033420,0.0249610109340,8.31665030797E-06
0.0239624353210,0.0239626346099,8.31665030534E-06
0.0229640615415,0.0229642525271,8.31665030762E-06
0.0219656820607,0.0219658647431,8.31665030992E-06
0.0209672969352,0.0209674713143,8.31665030696E-06
0.0199689062212,0.0199690722970,8.31665030397E-06
0.0189705099742,0.0189706677466,8.31665030656E-06
0.0179721082492,0.0179722577182,8.31665030335E-06
0.0169737011007,0.0169738422663,8.31665030608E-06
0.0159752885826,0.0159754214446,8.31665030929E-06
0.0149768707483,0.0149769953067,8.31665031287E-06
0.0139784476505,0.0139785639054,8.31665030097E-06
0.0129800193417,0.0129801272929,8.31665030451E-06
0.0119815858736,0.0119816855211,8.31665030878E-06
0.0109831472975,0.0109832386413,8.31665030357E-06
0.00998470366419,0.00998478670417,8.31665030854E-06
0.00898625502393,0.00898632976009,8.31665031474E-06
0.00798780142649,0.00798786785879,8.31665029469E-06
0.00698934292114,0.00698940104955,8.31665030063E-06
0.00599087955668,0.00599092938115,8.31665030866E-06
0.00499241138141,0.00499245290189,8.31665031983E-06
0.00399393844314,0.00399397165960,8.31665030902E-06
0.00299546078922,0.00299548570163,8.31665032796E-06
0.00199697846653,0.00199699507484,8.31665031052E-06
0.000998491521474,0.000998499825648,8.31665025793E-06
